-----
{
 "description": "The table refers to Block wise Distribution of Surface Flow Schemes (Temporary diversion) in use and their Potential Created and Utilized according to Public and Private. The report has been sourced from 3rd census of minor irrigation scheme (2000-01) from Ministry of Water Resources.", 
 "file_name": "srfcflowdistr4.17.csv", 
 "title": "Download CSV for Blockwise Distribution of Surface Flow Schemes (Temporary Diversion) in use and their Potential Created and Utilized according to Public and Private", 
 "url": "http://data.gov.in/sites/default/files/srfcflowdistr4.17.csv"
}
-----
STATENAME,DISTNAME,BLOCKNAME,No. in use - Public,No. in use - Private,No. in use - Total,Potential created (Ha) - Public,Potential created (Ha) - Private,Potential created (Ha) - Total,Potential utilised (Ha) - Public,Potential utilised (Ha) - Private,Potential utilised (Ha) - Total
ANDHRA PRADESH,WARANGAL,GHANAPUR,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,WARANGAL,GHANPUR(stn),0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,WARANGAL,GOVINDARAOPET,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,WARANGAL,GUDUR,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,WARANGAL,HANAMKONDA,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,WARANGAL,HASANPARTHY,1,0,1,289,0,289,200,0,200
ANDHRA PRADESH,WARANGAL,JANGAON,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,WARANGAL,KESAMUDRAM,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,WARANGAL,KHANAPUR,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,WARANGAL,KODAKANDLA,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,WARANGAL,KOTHAGUDEM,7,0,7,104,0,104,104,0,104
ANDHRA PRADESH,WARANGAL,KURAVI,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,WARANGAL,LINGALA GHANPUR,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,WARANGAL,MADDUR,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,WARANGAL,MAHABUBABAD,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,WARANGAL,MANGAPET,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,WARANGAL,MARIPEDA,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,WARANGAL,MOGULLAPALLE,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,WARANGAL,MULUG,1,0,1,4,0,4,4,0,4
ANDHRA PRADESH,WARANGAL,NALLABELLY,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,WARANGAL,NARMETTA,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,WARANGAL,NARSAMPET,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,WARANGAL,NARSIMHULAPET,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,WARANGAL,NEKKONDA,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,WARANGAL,NELLIKUDUR,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,WARANGAL,PALAKURTHI,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,WARANGAL,PARKAL,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,WARANGAL,PARVATHAGIRI,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,WARANGAL,RAGHUNATHA PALLE,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,WARANGAL,RAIPARTHY,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,WARANGAL,REGONDA,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,WARANGAL,SANGEM,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,WARANGAL,SHAYAMPET,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,WARANGAL,TADVAI,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,WARANGAL,THORRUR,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,WARANGAL,VENKATAPUR,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,WARANGAL,WARDHANNAPET,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,WARANGAL,ZAFFERGADH,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,WEST GODAVARI,BHIMADOLE,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,WEST GODAVARI,BUTTAYAGUDEM,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,WEST GODAVARI,CHINTALAPUDI,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,WEST GODAVARI,DENDULURU,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,WEST GODAVARI,DEVARAPALLE,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,WEST GODAVARI,DWARAKA TIRUMALA,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,WEST GODAVARI,GOPALAPURAM,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,WEST GODAVARI,JANGAREDDIGUDEM,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,WEST GODAVARI,JEELUGUMILLI,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,WEST GODAVARI,KAMAVARAPUKOTA,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,WEST GODAVARI,KOVVUR,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,WEST GODAVARI,KOYYALAGUDEM,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,WEST GODAVARI,LINGAPALEM,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,WEST GODAVARI,NALLAJERLA,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,WEST GODAVARI,NIDADAVOLE,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,WEST GODAVARI,PEDAPADU,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,WEST GODAVARI,PEDAVEGI,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,WEST GODAVARI,POLAVARAM,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,WEST GODAVARI,T NARASAPURAM,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,WEST GODAVARI,TADEPALLIGUDEM,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,WEST GODAVARI,THALLAPUDI,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,WEST GODAVARI,UNGUTURU,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,CHANGLANG,BORDUMSA-DIYUN,0,2,2,0,80,80,0,80,80
ARUNACHAL PRADESH,CHANGLANG,CHANGLANG,5,1,6,45,7,52,23,4,27
ARUNACHAL PRADESH,CHANGLANG,KHAGAM MIAO,3,6,9,97,67,164,85,57,142
ARUNACHAL PRADESH,CHANGLANG,NAMPONG-MANMAO,3,0,3,80,0,80,80,0,80
ARUNACHAL PRADESH,DIBANG VALLEY,ANINI-ETALIN,4,0,4,123,0,123,72,0,72
ARUNACHAL PRADESH,DIBANG VALLEY,HUNLI KRONLI,16,1,17,128,5,133,127,5,132
ARUNACHAL PRADESH,DIBANG VALLEY,ROING-DAMBUK,29,10,39,2354,430,2784,2096,422,2518
ARUNACHAL PRADESH,EAST KAMENG,BAMENG,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,EAST KAMENG,CHIYAN-TAJO,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,EAST KAMENG,PAKKE-KESSANG,6,4,10,131,53,184,88,39,127
ARUNACHAL PRADESH,EAST KAMENG,SEPPA,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,EAST SIANG,BOLENG,9,232,241,197,1083,1280,78,671,749
ARUNACHAL PRADESH,EAST SIANG,MEBO,4,1,5,264,100,364,264,100,364
ARUNACHAL PRADESH,EAST SIANG,PASIGHAT,0,23,23,0,458,458,0,456,456
ARUNACHAL PRADESH,EAST SIANG,RAMLE-BANGO,2,10,12,16,92,108,4,92,96
ARUNACHAL PRADESH,LOHIT,HAWAI-WALLONG,8,0,8,180,0,180,92,0,92
ARUNACHAL PRADESH,LOHIT,HAYULIANG,7,0,7,138,0,138,95,0,95
ARUNACHAL PRADESH,LOHIT,NAMSAI-CHOWKHAM,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,LOHIT,TEZU-SUNPURA,5,0,5,370,0,370,300,0,300
ARUNACHAL PRADESH,LOHIT,WAKRO,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,LOWER SUBANSIRI,CHAMBANG,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,LOWER SUBANSIRI,DAMIN,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,LOWER SUBANSIRI,KOLORIANG,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,LOWER SUBANSIRI,NYAPIN,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,LOWER SUBANSIRI,PALIN,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,LOWER SUBANSIRI,PARSIPARLO,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,LOWER SUBANSIRI,PISTANA,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,LOWER SUBANSIRI,RAGA,19,0,19,363,0,363,173,0,173
ARUNACHAL PRADESH,LOWER SUBANSIRI,SANGRAM,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,LOWER SUBANSIRI,SARLI,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,LOWER SUBANSIRI,TALI,4,0,4,51,0,51,26,0,26
ARUNACHAL PRADESH,LOWER SUBANSIRI,YACHULI,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,LOWER SUBANSIRI,ZIRO-I,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,PAPUMPARE,KIMIN-DOIMUKH,8,19,27,244,825,1069,153,305,458
ARUNACHAL PRADESH,PAPUMPARE,SAGALEE,0,39,39,0,607,607,0,557,557
ARUNACHAL PRADESH,TAWANG,LUMLA,21,10,31,522,93,614,378,71,449
ARUNACHAL PRADESH,TAWANG,TAWANG,6,0,6,152,0,152,132,0,132
ARUNACHAL PRADESH,TAWANG,THIMBU-MUKTO,18,0,18,772,0,772,514,0,514
ARUNACHAL PRADESH,TIRAP,NAMSANG,13,0,13,258,0,258,245,0,245
ARUNACHAL PRADESH,TIRAP,NIAUSA,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,TIRAP,PONGCHAU-WAKKA,2,0,2,35,0,35,13,0,13
ARUNACHAL PRADESH,UPPER SIANG,JENGGING,6,27,33,458,121,579,348,121,469
ARUNACHAL PRADESH,UPPER SIANG,MARIYANG,22,295,317,1355,857,2212,992,738,1730
ARUNACHAL PRADESH,UPPER SIANG,TUTING,41,63,104,685,537,1222,685,537,1222
ARUNACHAL PRADESH,UPPER SIANG,YINGKIONG,23,25,48,962,361,1323,962,361,1323
ARUNACHAL PRADESH,UPPER SUBANSIRI,DAPORIJO,3,6,9,50,72,122,50,16,66
ARUNACHAL PRADESH,UPPER SUBANSIRI,DUMPORIJO,40,127,167,354,435,789,216,349,565
ARUNACHAL PRADESH,UPPER SUBANSIRI,GIBA,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,UPPER SUBANSIRI,NACHO,7,1,8,22,4,26,22,2,24
ARUNACHAL PRADESH,UPPER SUBANSIRI,TALIHA,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,WEST KAMENG,DIRANG,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,WEST KAMENG,KALAKTANG,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,WEST KAMENG,THRIZINO,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,WEST SIANG,ALONG,1,3,4,70,56,126,60,56,116
ARUNACHAL PRADESH,WEST SIANG,BASAR,2,1,3,24,20,44,22,0,22
ARUNACHAL PRADESH,WEST SIANG,GENSI,57,1,58,287,2,289,209,2,211
ARUNACHAL PRADESH,WEST SIANG,KAYING PAYUM,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,WEST SIANG,LIROMOBA,0,35,35,0,795,795,0,792,792
ARUNACHAL PRADESH,WEST SIANG,MECHUKA,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,WEST SIANG,RUMGONG,0,0,0,0,0,0,0,0,0
ASSAM,BARPETA,BAJALI,0,0,0,0,0,0,0,0,0
ASSAM,BARPETA,GOBARDHANA,0,2,2,0,31,31,0,31,31
ASSAM,BARPETA,JALAH,0,1,1,0,38,38,0,38,38
ASSAM,BONGAIGAON,BOROBAZAR,1,39,40,93,4186,4279,93,4104,4197
ASSAM,BONGAIGAON,MANIKPUR,0,0,0,0,0,0,0,0,0
ASSAM,BONGAIGAON,SIDLI- CHIRANG PT,0,0,0,0,0,0,0,0,0
ASSAM,CACHAR,BARJALENGA,0,0,0,0,0,0,0,0,0
ASSAM,CACHAR,LAKHIPUR,0,1,1,0,10,10,0,10,10
ASSAM,CACHAR,NARSINGPUR,0,0,0,0,0,0,0,0,0
ASSAM,CACHAR,PALANGHAT,0,0,0,0,0,0,0,0,0
ASSAM,CACHAR,SILCHAR,0,0,0,0,0,0,0,0,0
ASSAM,CACHAR,SONAI,0,2,2,0,22,22,0,22,22
ASSAM,DARRANG,BECHIMARI,0,0,0,0,0,0,0,0,0
ASSAM,DARRANG,BHERGAON,3,0,3,1460,0,1460,1460,0,1460
ASSAM,DARRANG,KALAIGAON,1,2,3,240,1350,1590,240,1350,1590
ASSAM,DARRANG,KHIRABARI,2,0,2,660,0,660,660,0,660
ASSAM,DARRANG,MAZBAT,0,0,0,0,0,0,0,0,0
ASSAM,DARRANG,PACHIM-MANGALDAI,0,0,0,0,0,0,0,0,0
ASSAM,DARRANG,PUB-MANGALDAI,0,0,0,0,0,0,0,0,0
ASSAM,DARRANG,SIPAJHAR,0,0,0,0,0,0,0,0,0
ASSAM,DARRANG,UDALGURI,0,2,2,0,50,50,0,50,50
ASSAM,DHUBRI,DEBITOLA,0,0,0,0,0,0,0,0,0
ASSAM,DHUBRI,MANKACHAR,0,2,2,0,4,4,0,4,4
ASSAM,GOALPARA,DUDHNAI,0,0,0,0,0,0,0,0,0
ASSAM,GOALPARA,JALESWAR,0,0,0,0,0,0,0,0,0
ASSAM,GOALPARA,KUSHDHAWA,0,0,0,0,0,0,0,0,0
ASSAM,GOALPARA,LAKHIPUR,0,0,0,0,0,0,0,0,0
ASSAM,GOLAGHAT,GAMARIGURI,0,0,0,0,0,0,0,0,0
ASSAM,HAILAKANDI,ALGAPUR,0,0,0,0,0,0,0,0,0
ASSAM,HAILAKANDI,HAILAKANDI,0,0,0,0,0,0,0,0,0
ASSAM,JORHAT,JORHAT CENTRAL,0,0,0,0,0,0,0,0,0
ASSAM,JORHAT,KALIAPANI,0,0,0,0,0,0,0,0,0
ASSAM,JORHAT,TITABAR,0,32,32,0,86,86,0,84,84
ASSAM,KAMRUP,BOKO BONGAON,0,0,0,0,0,0,0,0,0
ASSAM,KAMRUP,BONGAON,0,0,0,0,0,0,0,0,0
ASSAM,KAMRUP,CHANDRAPUR,0,0,0,0,0,0,0,0,0
ASSAM,KAMRUP,CHHAYGAON,0,0,0,0,0,0,0,0,0
ASSAM,KAMRUP,DIMORIA,0,0,0,0,0,0,0,0,0
ASSAM,KAMRUP,RANI,0,0,0,0,0,0,0,0,0
ASSAM,KARBIANGLONG,AMRI,0,0,0,0,0,0,0,0,0
ASSAM,KARBIANGLONG,BOKAJAN,0,0,0,0,0,0,0,0,0
ASSAM,KARBIANGLONG,CHINTHONG,0,0,0,0,0,0,0,0,0
ASSAM,KARBIANGLONG,HOWRAGHAT,0,0,0,0,0,0,0,0,0
ASSAM,KARBIANGLONG,LONGSOMEPI,0,0,0,0,0,0,0,0,0
ASSAM,KARBIANGLONG,LUMBATANG,0,0,0,0,0,0,0,0,0
ASSAM,KARBIANGLONG,NILIP,0,54,54,0,409,409,0,409,409
ASSAM,KARBIANGLONG,RONGKHAG,0,21,21,0,77,77,0,77,77
ASSAM,KARBIANGLONG,RONGMONGWAY,20,5,25,239,56,295,239,56,295
ASSAM,KARBIANGLONG,SOCHENG,0,9,9,0,79,79,0,79,79
ASSAM,KARBIANGLONG,SOMILANGSO,0,0,0,0,0,0,0,0,0
ASSAM,KARIMGANJ,PATHERKANDI,0,0,0,0,0,0,0,0,0
ASSAM,KOKRAJHAR,DOTOMA,7,32,39,24,10126,10150,24,197,221
ASSAM,KOKRAJHAR,KACHUGAON,0,2,2,0,4,4,0,4,4
ASSAM,KOKRAJHAR,KOKRAJHAR,1,0,1,45,0,45,45,0,45
ASSAM,KOKRAJHAR,SIDLI-CHIRANG PT,0,2,2,0,48,48,0,48,48
ASSAM,LAKHIMPUR,DHAKUAKHANA,0,0,0,0,0,0,0,0,0
ASSAM,LAKHIMPUR,NARAYANPUR,0,0,0,0,0,0,0,0,0
ASSAM,MORIGAON,BHUR- BANDHA,0,0,0,0,0,0,0,0,0
ASSAM,MORIGAON,MAYONG,0,0,0,0,0,0,0,0,0
ASSAM,NAGOAN,BARHAMPUR,0,0,0,0,0,0,0,0,0
ASSAM,NAGOAN,BINNAKANDI,0,0,0,0,0,0,0,0,0
ASSAM,NAGOAN,KALIABOR,0,0,0,0,0,0,0,0,0
ASSAM,NAGOAN,KATHITOLI,0,2,2,0,3,3,0,3,3
ASSAM,NAGOAN,KHAGARIJAN,1,0,1,8,0,8,8,0,8
ASSAM,NAGOAN,LIMDING DEV,0,0,0,0,0,0,0,0,0
ASSAM,NAGOAN,RAHA,0,0,0,0,0,0,0,0,0
ASSAM,NALBARI,BASKA,0,1,1,0,5,5,0,5,5
ASSAM,NALBARI,DHAMDHAMA,0,0,0,0,0,0,0,0,0
ASSAM,NALBARI,TAMULPUR,0,0,0,0,0,0,0,0,0
ASSAM,NC HILLS,DIYANG VELLEY,0,59,59,0,1484,1484,0,1484,1484
ASSAM,NC HILLS,DIYUNGBRA,4,48,52,14,303,317,14,303,317
ASSAM,NC HILLS,HARANGAJAO,0,56,56,0,428,428,0,424,424
ASSAM,NC HILLS,JATINGA VALLEY,0,48,48,0,96,96,0,96,96
ASSAM,NC HILLS,NEW SANGBAR,1,18,19,20,64,84,20,64,84
ASSAM,SIBSAGAR,DEMOW,0,0,0,0,0,0,0,0,0
ASSAM,SIBSAGAR,LAKWA,0,0,0,0,0,0,0,0,0
ASSAM,SIBSAGAR,NAZIRA,3,0,3,83,0,83,83,0,83
ASSAM,SIBSAGAR,SEPEKHATI,0,0,0,0,0,0,0,0,0
ASSAM,SIBSAGAR,SIBSAGAR,0,0,0,0,0,0,0,0,0
ASSAM,SONITPUR,BAGHMARA,0,0,0,0,0,0,0,0,0
ASSAM,SONITPUR,BALIPARA,0,1,1,0,5,5,0,0,0
ASSAM,SONITPUR,BEHELI,0,0,0,0,0,0,0,0,0
ASSAM,SONITPUR,BORCHALA,0,0,0,0,0,0,0,0,0
ASSAM,SONITPUR,CHATIA,1,0,1,28,0,28,20,0,20
ASSAM,SONITPUR,DHEKIAJULI,0,0,0,0,0,0,0,0,0
ASSAM,SONITPUR,NADUAR,0,0,0,0,0,0,0,0,0
ASSAM,SONITPUR,PUB-CHAIDUAR,0,0,0,0,0,0,0,0,0
ASSAM,SONITPUR,SOKAMATHA,0,1,1,0,700,700,0,700,700
BIHAR,ARARIA,BHARGAMA,0,0,0,0,0,0,0,0,0
BIHAR,AURANGABAD,AURANGABAD,5,34,39,92,531,623,90,445,535
BIHAR,AURANGABAD,BARUN,0,0,0,0,0,0,0,0,0
BIHAR,AURANGABAD,DEO,34,17,51,1721,33,1753,1341,29,1370
BIHAR,AURANGABAD,GOH,5,0,5,126,0,126,126,0,126
BIHAR,AURANGABAD,HASPURA,2,6,8,12,42,54,8,30,38
BIHAR,AURANGABAD,KUTUMBA,0,0,0,0,0,0,0,0,0
BIHAR,AURANGABAD,MADANPUR,134,12,146,3598,146,3743,3119,93,3213
BIHAR,AURANGABAD,NABINAGAR,10,0,10,583,0,583,568,0,568
BIHAR,AURANGABAD,OBRA,0,0,0,0,0,0,0,0,0
BIHAR,AURANGABAD,RAFIGANAJ,0,16,16,0,65,65,0,48,48
BIHAR,BANKA,AMARPUR,0,0,0,0,0,0,0,0,0
BIHAR,BANKA,BANKA,0,0,0,0,0,0,0,0,0
BIHAR,BANKA,BARAHAT,18,0,18,252,0,252,193,0,193
BIHAR,BANKA,BELHAR,3,6,9,18,67,85,18,66,84
BIHAR,BANKA,BOUNSI,3,0,3,11,0,11,3,0,3
BIHAR,BANKA,CHANAN,7,0,7,72,0,72,68,0,68
BIHAR,BANKA,DHORAIYA,1,0,1,108,0,108,108,0,108
BIHAR,BANKA,KATORIYA,24,0,24,248,0,248,229,0,229
BIHAR,BANKA,PHULLIDUMER,0,0,0,0,0,0,0,0,0
BIHAR,BANKA,RAJOUN,3,0,3,153,0,153,153,0,153
BIHAR,BANKA,SAMBHUGANJ,0,0,0,0,0,0,0,0,0
BIHAR,BEGUSARAI,BACHHAWARA,0,81,81,0,1124,1124,0,1124,1124
BIHAR,BEGUSARAI,BAKHRI,0,0,0,0,0,0,0,0,0
BIHAR,BEGUSARAI,GADHPURA,0,0,0,0,0,0,0,0,0
BIHAR,BEGUSARAI,S.KAMAL,0,0,0,0,0,0,0,0,0
BIHAR,BHAGALPUR,GOURADIH,1,0,1,15,0,15,15,0,15
BIHAR,BHAGALPUR,JAGDISHPUR,6,0,6,21,0,21,21,0,21
BIHAR,BHAGALPUR,KHARIK,0,0,0,0,0,0,0,0,0
BIHAR,BHAGALPUR,PIRPAINTY,0,0,0,0,0,0,0,0,0
BIHAR,BHAGALPUR,SANHAULA,9,0,9,263,0,263,221,0,221
BIHAR,BHAGALPUR,SHAHKUND,9,6,15,84,127,211,59,91,150
BIHAR,BHAGALPUR,SULTANGANJ,1,0,1,2,0,2,2,0,2
BIHAR,BHOJPUR,JAGDISHPUR,0,0,0,0,0,0,0,0,0
BIHAR,BHOJPUR,PIRO,1,0,1,13,0,13,13,0,13
BIHAR,BHOJPUR,SAHAR,0,0,0,0,0,0,0,0,0
BIHAR,BHOJPUR,SANDESH,0,0,0,0,0,0,0,0,0
BIHAR,BHOJPUR,UDWANTNAGAR,0,2,2,0,51,51,0,25,25
BIHAR,BUXAR,ITARHI,0,0,0,0,0,0,0,0,0
BIHAR,BUXAR,NAWANAGAR,0,0,0,0,0,0,0,0,0
BIHAR,EAST CHAMPARAN,CHIRIYA,0,0,0,0,0,0,0,0,0
BIHAR,EAST CHAMPARAN,KALYANPUR,0,0,0,0,0,0,0,0,0
BIHAR,GAYA,AMAS,1,0,1,4,0,4,4,0,4
BIHAR,GAYA,ATRI,19,0,19,339,0,339,339,0,339
BIHAR,GAYA,BANKE BAZAR,1,0,1,4,0,4,4,0,4
BIHAR,GAYA,BARACHATTY,3,0,3,13,0,13,13,0,13
BIHAR,GAYA,BATHANI,25,0,25,36,0,36,35,0,35
BIHAR,GAYA,BELAGANJ,2,0,2,37,0,37,30,0,30
BIHAR,GAYA,BODHGAYA,49,0,49,465,0,465,465,0,465
BIHAR,GAYA,DOBHI,0,0,0,0,0,0,0,0,0
BIHAR,GAYA,DUMARIYA,98,4,102,2354,275,2629,2265,255,2520
BIHAR,GAYA,FATEHPUR,42,3,45,447,21,468,416,20,437
BIHAR,GAYA,GAYA NAGAR,0,0,0,0,0,0,0,0,0
BIHAR,GAYA,GURARU,5,0,5,75,0,75,75,0,75
BIHAR,GAYA,GURUA,292,0,292,5919,0,5919,4069,0,4069
BIHAR,GAYA,IMAMGANJ,50,2,52,352,6,358,349,6,355
BIHAR,GAYA,KHIZARSARAI,29,0,29,290,0,290,290,0,290
BIHAR,GAYA,KONCH,22,0,22,387,0,387,321,0,321
BIHAR,GAYA,MANPUR,16,0,16,1065,0,1065,970,0,970
BIHAR,GAYA,MOHANPUR,16,0,16,52,0,52,28,0,28
BIHAR,GAYA,PARAIYA,16,5,21,290,48,338,216,45,261
BIHAR,GAYA,SHERGHATTY,15,9,24,189,319,508,189,319,508
BIHAR,GAYA,TANKUPPA,54,0,54,475,0,475,322,0,322
BIHAR,GAYA,TEKARI,32,8,40,785,54,839,785,54,839
BIHAR,GAYA,WAZIRGANJ,145,5,150,2900,162,3062,2106,144,2250
BIHAR,GOPAALGANJ,BAIKUNTHPUR,1,0,1,136,0,136,0,0,0
BIHAR,GOPAALGANJ,BARAULI,0,0,0,0,0,0,0,0,0
BIHAR,GOPAALGANJ,BIJAIPUR,0,0,0,0,0,0,0,0,0
BIHAR,GOPAALGANJ,HATHUA,0,0,0,0,0,0,0,0,0
BIHAR,GOPAALGANJ,MANJHA,0,0,0,0,0,0,0,0,0
BIHAR,GOPAALGANJ,PHULWARIYA,0,0,0,0,0,0,0,0,0
BIHAR,JAMUI,ALIGANJ,0,0,0,0,0,0,0,0,0
BIHAR,JAMUI,BARHAT,0,0,0,0,0,0,0,0,0
BIHAR,JAMUI,CHAKAI,44,7,51,640,16,656,630,16,645
BIHAR,JAMUI,GHIDHOR,18,0,18,605,0,605,550,0,550
BIHAR,JAMUI,JAMUI,0,0,0,0,0,0,0,0,0
BIHAR,JAMUI,JHAJHA,8,0,8,41,0,41,30,0,30
BIHAR,JAMUI,KHAIRA,15,0,15,767,0,767,758,0,758
BIHAR,JAMUI,LAXMIPUR,125,0,125,3605,0,3605,3605,0,3605
BIHAR,JAMUI,SIKANDARA,0,0,0,0,0,0,0,0,0
BIHAR,JAMUI,SONO,10,25,35,167,291,459,146,247,393
BIHAR,JEHANABAD,ARWAL,0,0,0,0,0,0,0,0,0
BIHAR,JEHANABAD,GHOSHI,0,0,0,0,0,0,0,0,0
BIHAR,JEHANABAD,HULASGANJ,3,0,3,69,0,69,62,0,62
BIHAR,JEHANABAD,JEHANABAD,0,19,19,0,71,71,0,44,44
BIHAR,JEHANABAD,KAKO,0,0,0,0,0,0,0,0,0
BIHAR,JEHANABAD,KARPI,0,0,0,0,0,0,0,0,0
BIHAR,JEHANABAD,KURTHA,0,0,0,0,0,0,0,0,0
BIHAR,JEHANABAD,MAKHDUMPUR,0,0,0,0,0,0,0,0,0
BIHAR,JEHANABAD,MODANGANJ,5,0,5,91,0,91,68,0,68
BIHAR,JEHANABAD,RATNI,23,0,23,820,0,820,742,0,742
BIHAR,KAIMUR (BHABUA),ADHAURA,4,6,10,10,21,31,6,13,19
BIHAR,KAIMUR (BHABUA),BHABUA,0,16,16,0,37,37,0,37,37
BIHAR,KAIMUR (BHABUA),BHAGWANPUR,0,0,0,0,0,0,0,0,0
BIHAR,KAIMUR (BHABUA),CHAINPUR,1,0,1,37,0,37,30,0,30
BIHAR,KAIMUR (BHABUA),CHAND,3,0,3,230,0,230,230,0,230
BIHAR,KAIMUR (BHABUA),MOHANIA,0,0,0,0,0,0,0,0,0
BIHAR,KAIMUR (BHABUA),NUAON,0,0,0,0,0,0,0,0,0
BIHAR,KAIMUR (BHABUA),RAMGARH,4,4,8,117,8,125,113,8,121
BIHAR,KAIMUR (BHABUA),RAMPUR,0,0,0,0,0,0,0,0,0
BIHAR,KATIHAR,AZAMNAGAR,0,0,0,0,0,0,0,0,0
BIHAR,LAKHISARAI,BARHIYA,0,0,0,0,0,0,0,0,0
BIHAR,LAKHISARAI,HALSI,0,0,0,0,0,0,0,0,0
BIHAR,LAKHISARAI,LAKHISARAI,5,0,5,118,0,118,63,0,63
BIHAR,LAKHISARAI,PIPARYA,0,0,0,0,0,0,0,0,0
BIHAR,LAKHISARAI,RAMGHAR CHOK,1,0,1,210,0,210,210,0,210
BIHAR,LAKHISARAI,SURYAGARAH,11,0,11,82,0,82,82,0,82
BIHAR,MADHEPURA,SINGHESHWAR,0,1,1,0,65,65,0,53,53
